0,-7.001139323,-6.901041667,-6.800130208,-6.700032552,-6.599934896,-6.49983724,-6.399739583,-6.299641927,-6.201171875,-6.101074219,-6.000976562,-5.900065104,-5.799967448,-5.699869792,-5.599772135,-5.499674479,-5.401204427,-5.301106771,-5.201009115,-5.100911458,-5,-4.899902344,-4.799804687,-4.699707031,-4.599609375,-4.501139323,-4.401041667,-4.300130208,-4.200032552,-4.099934896,-3.99983724,-3.901367187,-3.799641927,-3.702799479,-3.601074219,-3.500976562,-3.400065104,-3.299967448,-3.199869792,-3.099772135,-2.999674479,-2.901204427,-2.801106771,-2.701009115,-2.600911458,-2.498372396,-2.399902344,-2.299804687,-2.199707031,-2.099609375,-1.999511719,-1.901041667,-1.800130208,-1.700032552,-1.600748698,-1.49983724,-1.399739583,-1.299641927,-1.201171875,-1.101074219,-1.000976562,-0.900065104,-0.799967448,-0.699869792,-0.599772135,-0.499674479,-0.401204427,-0.299479167,-0.201009115,-0.100097656,0,0.100097656,0.200195312,0.300292969,0.400390625,0.498860677,0.598958333,0.699869792,0.799967448,0.900065104,1.00016276,1.100260417,1.200358073,1.298828125,1.398925781,1.499023437,1.599934896,1.700032552,1.800130208,1.89860026,2.000325521,2.098795573,2.198893229,2.298990885,2.399902344,2.5,2.600097656,2.700195312,2.800292969,2.900390625,2.998860677
449.7644653,-0.000016038,0.000197546,0.000049011,-0.000304355,-0.000173816,0.000554628,0.000021362,0.000375389,0.000149028,-0.000160176,0.000688772,-0.000133891,0.000095532,0.000042566,0.00016561,-0.000062163,-0.0000132,0.000506527,-0.000498878,0.00025844,0.000224545,0.000514098,0.00051403,0.000551556,-0.000198025,-0.000394556,-0.000034605,0.000179187,0.000303658,0.000394595,0.000398618,0.000792487,-0.000508106,0.000225535,-0.000386869,0.000201564,-0.000423292,0.000455274,0.000010299,0.000080079,0.000252459,-0.00033949,0.000066061,-0.000173626,0.000167304,0.000250621,0.00018518,-0.000037198,-0.000378417,0.0001304,0.000069651,0.000200503,-0.000081813,-0.000327085,0.000022889,0.000098714,-0.000512282,-0.000055949,-0.000377935,-0.000583318,0.000211673,-0.000124808,-0.000048553,-0.000748435,0.000648838,0.003884748,-0.001436998,0.000046753,-0.000267887,0.000425535,-0.000275296,0.000380038,-0.000091771,0.000432149,0.000121861,0.000200544,-0.000159493,-0.000154491,-0.000269306,0.000186747,0.00033663,0.000035275,-0.00009656,0.000458778,-0.000089515,-0.000011913,0.000452235,0.000202197,0.000286825,0.00028759,0.000429543,0.000038011,-0.000267328,0.000228842,0.000027455,-0.000026939,0.000072866,-0.000122833,-0.000095733,0.000376372,-0.000174401
450.3443909,0.000468183,-0.000030431,0.000072325,-0.000213928,-0.000288983,0.000585704,0.000216671,0.000189475,0.00017831,0.000171775,-0.000056247,0.000110203,-0.000221554,0.000157855,-0.000411325,0.000038497,-0.000341073,-0.000215775,-0.000118504,-0.000111741,0.000440077,-0.000082224,0.000660244,0.000405084,-0.000166988,0.000085926,0.000104327,0.000002135,0.000216276,0.00000713,0.000499605,0.000777654,0.000189781,0.000329697,0.000139416,0.000063609,-0.000274792,0.000097786,0.000607636,0.000082649,0.000578356,0.000163866,-0.000059701,-0.000012785,0.000062854,-0.000292726,0.000056904,0.000470692,0.000168686,-0.000171453,0.00045276,-0.000608937,0.000544498,-0.000274786,-0.000337813,-0.000333613,-0.000662798,0.000133718,0.0000222,-0.000080566,0.000393712,-0.000212937,-0.000209012,-0.00045834,-0.000182106,0.004457439,-0.001307449,-0.000262137,0.000069407,-0.000238676,-0.000592643,0.000072267,-0.000356399,0.000396494,-0.000381662,0.00035794,-0.000147107,0.000023602,0.000155919,0.000313724,0.000509333,0.000063866,0.000230668,0.000120833,-0.000029047,-0.000088354,0.000015061,0.000027214,-0.000325109,0.000031655,0.00010659,-0.000219266,-0.000112568,-0.000139668,0.00010025,-0.00004789,0.000216211,0.000429805,-0.000203924,0.000242803,0.000214816
450.9243469,0.000202897,0.000168484,0.000314542,-0.000066303,-0.000547044,-0.000115511,0.000153358,-0.000081326,0.000019305,0.000184891,0.000314002,-0.000057659,-0.000142114,-0.000118143,-0.000042698,-0.000012474,-0.000069737,-0.00043551,-0.000136514,-0.000129776,0.000148038,-0.00024811,-0.000034879,-0.000413077,-0.000470286,0.000011692,0.000389396,0.000424752,0.00006244,0.000308028,-0.000120448,0.000216235,0.000193102,0.000549985,-0.000200394,0.000657739,0.000230668,0.00039525,0.000118272,0.000046868,0.000223127,-0.000265166,-0.000108903,0.000558555,0.000582927,-0.000311883,0.000529922,0.000309091,0.000004052,-0.000116139,-0.000074884,0.000070603,-0.000023143,-0.000009772,0.000056525,-0.00024286,0.000224959,0.000258335,0.000150586,0.000181963,-0.000064546,0.000611649,-0.000339884,-0.00098756,0.000030361,0.004067287,-0.00098114,-0.000809807,0.00040886,-0.000378294,-0.000068062,0.000016791,-0.000214078,0.00015305,0.000234214,-0.000239301,0.000294964,-0.000301848,0.000455429,0.000527915,0.00025712,0.000125861,0.000353471,-0.000068137,-0.000099936,0.000102775,0.000285617,0.00004162,-0.000228383,0.000257607,0.000054325,-0.000138421,-0.000067937,-0.000012745,-0.000009686,-0.000132707,0.000399044,-0.00002751,-0.000062288,0.00019288,0.000378659
451.504364,0.000045996,0.000090308,-0.000086725,-0.000164085,-0.000563479,0.000103664,0.000261284,-0.000270992,0.000009527,0.000152502,0.000046552,0.000273471,0.000222792,-0.000035808,0.000353254,0.000242713,0.000137844,0.000060538,-0.00046151,-0.000025125,0.00017392,-0.000261624,0.000128745,-0.000330839,-0.000586568,-0.000256694,0.000152552,0.000185531,0.000143377,0.00022123,-0.000202577,-0.000089513,0.000055186,0.000562046,-0.0004576,-0.00001469,-0.000015341,0.000181085,0.000090435,-0.000063087,0.00005558,-0.000292118,0.000294181,0.000021161,0.000321572,-0.000282347,0.000026275,0.000192415,0.000425067,-0.000021507,0.00003654,0.000387435,-0.000143719,-0.000123855,0.000376038,0.000053384,0.000275389,0.000136493,-0.000024476,0.000365904,0.000209743,-0.000285013,-0.000181417,-0.000363392,0.000054995,0.004580127,-0.001228178,-0.000897067,0.0002195,-0.000155594,0.000010586,0.000150286,-0.000364611,0.000185727,0.000376698,0.000000557,0.000102563,-0.000159348,0.00046572,0.000301513,0.000198797,0.000089857,0.000152193,-0.00025015,-0.000228122,0.000600919,-0.000156473,-0.000039615,0.000321493,0.000467373,0.000438581,-0.000176319,-0.000002556,0.00018844,0.00023432,0.000246072,0.000165633,-0.000324859,0.000042698,0.000041163,0.000075951
452.0844421,0.000096125,0.000102568,0.000278003,-0.000177784,-0.000279196,0.000552532,-0.000359652,0.000152619,-0.000122936,0.000439752,0.000761375,0.000194477,0.000279501,-0.000350582,0.000054085,0.000540091,-0.000404199,0.000203345,-0.000146424,-0.000038674,-0.000092216,0.000164945,0.000425285,0.000010426,-0.00011817,0.000156845,0.000149018,-0.000156873,-0.000120926,0.000270007,-0.000104277,0.000102114,-0.00003107,0.000206434,-0.000297022,0.000057848,-0.000275331,0.000172393,0.000332999,0.000087239,0.000123405,0.000196309,0.000166419,0.000083432,0.000492936,0.000214981,0.00021562,-0.00003302,0.000288554,0.000483213,-0.000071651,0.000048122,0.000073844,-0.000514132,0.000242789,0.000032873,0.00020722,-0.000104376,-0.000117924,0.000121362,0.000013525,-0.000302822,0.000327116,-0.000352913,-0.000579567,0.004875018,-0.001023777,-0.000638593,-0.000233889,-0.000012493,0.000134729,0.000047239,-0.000803566,0.000122439,0.000129311,0.000194965,0.000149027,0.000232146,-0.000047102,0.000078295,0.000043814,-0.000167717,0.000399193,0.000325173,0.000121693,0.000085889,0.000389849,-0.000353823,0.000459069,0.000243881,0.000334587,0.000599827,-0.000008342,0.000165176,0.000300241,0.000017723,0.000192665,-0.00015335,0.00040408,0.000144911,-0.000195264
452.6645203,0.000389912,0.000255695,0.000178626,-0.00006586,-0.00047529,0.000556985,0.000186774,0.000798302,0.000154911,-0.000053806,0.000658697,-0.00014175,-0.000326131,0.000168772,-0.000277211,0.000225074,-0.000100048,0.000391398,0.000273476,-0.000091058,0.00048145,0.000107766,0.000190885,0.000150175,-0.000209156,-0.000044557,-0.000095519,0.000197272,0.000151467,0.000470907,0.000087535,0.000462952,0.000221309,0.000189702,-0.000050076,0.000141227,-0.000015806,0.000051763,-0.000096172,-0.000003101,0.000206051,-0.000096648,-0.000277309,0.000183163,0.00035446,-0.00023277,-0.000201223,0.00015554,-0.000169754,-0.000050959,-0.000205271,0.000281158,-0.000008275,-0.00029685,0.000128465,-0.000009107,-0.000137273,0.000019868,0.000192024,-0.00015374,0.000156215,-0.000337245,0.000379997,-0.000522938,-0.000792575,0.004662749,-0.000760063,-0.000388499,-0.00030846,-0.000186696,0.000166923,0.000230566,-0.000373353,0.000377447,0.000175667,0.000176214,0.000138202,0.000130432,-0.000221769,0.000044771,0.000164989,-0.000139095,-0.000011511,0.000395368,0.000089232,-0.000327762,0.000391111,-0.000278192,0.000028801,0.000347998,-0.000015374,0.000235075,-0.00012817,-0.000014717,0.000131041,0.000563684,-0.000039649,-0.000136532,0.000148515,0.000242848,-0.000342956
453.2446594,0.000202524,0.000364125,0.000041575,-0.000180604,-0.000418913,0.000261896,0.000231551,0.000173097,0.000134712,-0.000072962,0.000456287,-0.00014057,0.000156441,0.000212816,-0.000198039,0.000154164,0.000001259,-0.000091553,0.000114356,-0.000156671,0.000300002,0.000069059,0.000096173,0.000185156,-0.000270396,0.000042966,-0.000087456,0.000051751,0.000115048,0.00030083,-0.000087217,-0.000070158,0.000434708,0.00011455,0.000541084,-0.000010397,0.000058624,0.000070245,0.000021322,-0.000426569,-0.000039353,-0.000240564,-0.00017762,-0.000276576,-0.000360314,-0.000010623,-0.000177673,0.000214977,-0.000394992,-0.000383067,0.000028179,-0.000099271,0.000008436,-0.000060471,0.000054764,0.000246171,0.00000682,-0.000221855,-0.000150499,-0.000392301,0.000363732,-0.000245405,0.000171045,-0.000456897,-0.00085987,0.00491774,-0.000641525,-0.000533118,0.000032486,-0.000152788,-0.00000428,-0.000066865,-0.000206283,-0.00014104,0.000446521,0.000114307,0.000244939,-0.000074129,-0.00005008,0.000272864,0.000188914,-0.000149933,0.000220627,0.000105591,-0.000176048,0.000164513,-0.000126544,0.000105606,-0.000040917,-0.000000469,-0.000054759,0.000131679,0.000073359,0.000116586,-0.0000325,0.000260066,0.00023351,0.000254268,0.000012683,-0.000213501,0.000033351
453.8248596,0.000143419,-0.000033026,-0.000055061,0.000039931,-0.000389835,0.00018212,0.000208667,-0.00007895,-0.000087308,0.000286498,0.000327053,-0.000195751,-0.000107384,0.00005167,0.000445166,0.000003133,0.000091801,-0.000283937,0.000322735,0.000258656,0.000044441,-0.0001987,0.000001712,0.000141473,-0.000033063,0.000206527,-0.000136276,-0.000126529,0.000075716,-0.000135328,-0.000324534,0.000081481,0.000218012,0.000355396,0.000246764,-0.000171665,0.000064898,-0.000100669,0.000137592,0.000122092,-0.000027707,-0.000036469,-0.000157705,-0.000395335,0.000075252,0.000144279,-0.000183474,0.00014414,-0.000215356,0.000139817,-0.000164255,-0.000106287,0.000191616,0.000066749,0.000143271,0.000151348,-0.00009645,0.000049517,0.000030695,-0.000131465,0.000272098,0.000000771,0.000202681,-0.000448573,-0.000870341,0.004499106,-0.00034727,-0.000907304,0.000313417,0.00014269,-0.000009677,-0.000177816,-0.000152571,-0.000079064,-0.000110556,0.00012156,0.000054621,0.000033979,0.000257807,0.000057978,0.000155392,-0.000138615,0.000539026,-0.000166346,0.00005314,0.000652625,-0.000274357,0.000286796,0.000199815,0.000113334,-0.000301101,0.000057196,-0.00013408,-0.000029475,0.000193766,-0.000118963,0.000302469,0.000378336,-0.000295772,-0.000087477,0.000141672
454.4050598,-0.000072464,0.000010355,-0.000004825,-0.000155756,-0.000176783,0.000101119,0.000185823,-0.000104809,-0.000061461,0.000311173,-0.000163305,0.000051339,-0.000143419,0.000255732,0.000193255,-0.000135849,0.000224218,0.000114697,-0.000004941,0.000207017,0.000154732,-0.0001337,-0.000080524,-0.000133956,-0.000091215,-0.000248718,-0.000308414,-0.00016481,0.000279114,0.000146589,-0.000121868,0.000181014,0.00004306,0.000362312,-0.000190644,-0.000076181,0.000201393,0.000072387,0.000139336,0.000077743,0.00001726,-0.000387917,0.000178666,-0.000070502,0.000246368,0.000311522,-0.00016041,0.000152856,0.000199821,0.000238939,0.000086016,-0.000017607,0.000328704,0.000098162,0.000277062,0.000132042,0.000032788,0.00004575,-0.000145923,-0.000140236,0.000023656,0.000113401,0.000131669,-0.000542172,-0.000645061,0.004599194,-0.000054292,-0.000542808,0.000214631,0.000053011,0.000011262,-0.000162871,-0.000017295,0.000096298,-0.000062696,0.000118853,0.000028569,-0.000025808,0.000412564,0.000000588,-0.000061885,0.000088652,0.000211505,0.000007675,0.000247903,0.000310768,-0.000153964,0.000182136,0.000025283,0.000463721,0.000315052,0.000040721,-0.000290205,0.00007037,0.000286559,-0.000055367,0.000028973,0.000044043,-0.000088135,-0.000174835,0.00003056
